,title,sentiment,kode_emiten,cleaned,description,published date,url,publisher,keywords,content
160,"Cek Rekomendasi Saham ADRO, ARTO, CPIN, PNLF Untuk Hari Ini (12/9) - Investasi Kontan",1.0,ADRO,cek rekomendasi saham adro arto cpin pnlf,,,,,,
161,"IHSG Naik Tipis 0,06% ke 6.995 Pada Rabu (6/9), MEDC, HRUM, ADRO Top Gainers LQ45 - Investasi Kontan",1.0,ADRO,ihsg tipis rabu medc hrum adro top gainers lq,,,,,,
162,"ADRO, BUMI, BRMS, dan MAPA Masuk Indeks FTSE Global Equity Shariah - Investasi Kontan",1.0,ADRO,adro bumi brms papa indeks ftse global equity shariah,,,,,,
163,Simak Rekomendasi Saham untuk Trading Hari Ini (5/9) - Investasi Kontan,0.0,ADRO,simak rekomendasi saham trading,,,,,,
164,Bumi Resources (BUMI) Masuk FTSE Global Equity Sekaligus FTSE Global Equity Shariah - Investasi Kontan,1.0,ADRO,bumi resources bumi ftse global equity ftse global equity shariah,,,,,,
165,"Simak Rekomendasi Saham dari MNC Sekuritas Hari Ini, IHSG Diproyeksi Tembus 7.000 - Investasi Kontan",1.0,ADRO,simak rekomendasi saham mnc sekuritas ihsg proyeksi tembus,,,,,,
166,"Intip Rekomendasi ADMR, ADRO, CTRA, BTPS, ARKO, MAPI untuk Hari Ini (29/8) - Investasi Kontan",0.0,ADRO,intip rekomendasi admr adro ctra btps arko papi,,,,,,
167,"IHSG Menguat ke 6.954,6 di Pagi Ini (29/8), Sektor Teknologi Melejit - Investasi Kontan",1.0,ADRO,ihsg kuat pagi sektor teknologi lejit,,,,,,
168,"IHSG Menguat 0,38% ke 6.921 Pada Senin (28/8), BRPT, SRTG, ADRO Top Gainers LQ45 - Investasi Kontan",1.0,ADRO,ihsg kuat senin brpt srtg adro top gainers lq,,,,,,
169,"Menguat di Awal Pekan, IHSG Berpotensi Kembali Naik Pada Selasa (29/8) - Investasi Kontan",1.0,ADRO,kuat pekan ihsg potensi selasa,,,,,,
170,"IHSG Diprediksi Lanjut Menguat pada Selasa (29/8), Simak Saham Rekomendasi Analis - Investasi Kontan",1.0,ADRO,ihsg prediksi kuat selasa simak saham rekomendasi analis,,,,,,
171,"IHSG Terkerek ke Level 6.921 pada Senin (28/8), Simak Rekomendasi Saham Pekan Ini - Investasi Kontan",1.0,ADRO,ihsg kerek level senin simak rekomendasi saham pekan,,,,,,
172,"Cek Rekomendasi Saham BBNI, ADRO, GOTO, BRMS, MAPA dan ERAA untuk Jumat (25/8) - Investasi Kontan",0.0,ADRO,cek rekomendasi saham bbni adro goto brms papa eraa jumat,,,,,,
173,"IHSG Melemah 0,35% di Sesi I Jumat (25/8), BRPT, ESSA, TBIG Jadi Top Gainers LQ45 - Investasi Kontan",1.0,ADRO,ihsg lemah sesi jumat brpt essa tbig top gainers lq,,,,,,
174,"Laba Bersih Adaro Energy (ADRO) Turun 27,9% di Semester I-2023 - Investasi Kontan",-1.0,ADRO,laba bersih adaro energy adro turun semester,,,,,,
175,Penurunan Harga Jual Menggerus Laba Bersih Mayoritas Emiten Tambang Batubara - Investasi Kontan,-1.0,ADRO,turun harga jual gerus laba bersih mayoritas emiten tambang batubara,,,,,,
176,Ini Faktor Penekan Laba bersih Adaro Energy (ADRO) Sepanjang Semester I-2023 - Investasi Kontan,-1.0,ADRO,faktor penekan laba bersih adaro energy adro semester,,,,,,
177,"IHSG Menguat Pada Awal Perdagangan Rabu (23/8), ADRO, PTBA, ITMG Top Gainers LQ45 - Investasi Kontan",1.0,ADRO,ihsg kuat dagang rabu adro ptba itmg top gainers lq,,,,,,
178,"IHSG Menguat 0,43% ke 6.946 di Sesi I Rabu (23/8), PTBA, AMRT, ADRO Top Gainers LQ45 - Investasi Kontan",1.0,ADRO,ihsg kuat sesi rabu ptba amrt adro top gainers lq,,,,,,
179,"IHSG Naik Tipis 0,07% ke 6.921, BUKA, TPIA, MAPI Top Gainers LQ45 Hari Ini (23/8) - Investasi Kontan",1.0,ADRO,ihsg tipis buka tpia papi top gainers lq,,,,,,
180,"Harga Emas di Pegadaian, Siang Ini Rabu 23 Agustus 2023, Cek Daftarnya di Sini - Investasi Kontan",0.0,ADRO,harga emas pegadaian siang rabu agustus cek daftar,,,,,,
181,"Simak Rekomendasi ADRO, AMMN, BMRI, INDY, MEDC, AMRT untuk Perdagangan Selasa (22/8) - Investasi Kontan",0.0,ADRO,simak rekomendasi adro ammn bmri indy medc amrt dagang selasa,,,,,,
182,"Cek Rekomendasi Saham ADRO, AMMN, BMRI, INDY, MEDC, AMRT untuk Selasa (22/8) - Investasi Kontan",0.0,ADRO,cek rekomendasi saham adro ammn bmri indy medc amrt selasa,,,,,,
183,Laba Adaro Minerals (ADMR) Menyusut 19% di Semester I-2023 - Investasi Kontan,-1.0,ADRO,laba adaro minerals admr susut semester,,,,,,
184,"Menguat 22,22% Dalam Sebulan, Saham Adaro Minerals (ADMR) Masuk Fase Uptrend? - Investasi Kontan",1.0,ADRO,kuat sebulan saham adaro minerals admr fase uptrend,,,,,,
185,Ini Penyebab Laba Bersih Adaro Minerals (ADMR) Tergerus Sepanjang Semester I - Investasi Kontan,-1.0,ADRO,penyebab laba bersih adaro minerals admr gerus semester,,,,,,
186,"IHSG Naik 0,09% ke 6.866 Hari Ini (21/8), ESSA, BUKA, ADRO Top Gainers LQ45 - Investasi Kontan",1.0,ADRO,ihsg essa buka adro top gainers lq,,,,,,
187,"IHSG Naik 0,11% ke 6.867 Pada Sesi I Senin (21/8), BUKA, AMRT, ADRO Top Gainers LQ45 - Investasi Kontan",1.0,ADRO,ihsg sesi senin buka amrt adro top gainers lq,,,,,,
188,"Harga Batubara Naik 15,10% dalam Sebulan, Intip Rekomendasi Saham Emitennya - Investasi Kontan",1.0,ADRO,harga batubara sebulan intip rekomendasi saham emiten,,,,,,
189,"IHSG Diprediksi Konsolidasi Pada Selasa (22/8), Simak Saham Rekomendasi Analis - Investasi Kontan",0.0,ADRO,ihsg prediksi konsolidasi selasa simak saham rekomendasi analis,,,,,,
190,"Kompak Memerah, Inilah Harga Saham GOTO & BELI di Perdagangan Bursa Senin (21/8) - Investasi Kontan",-1.0,ADRO,kompak merah harga saham goto beli dagang bursa senin,,,,,,
191,"IHSG Menguat ke 6.866, BRMS, BUMI, BMRI Paling Banyak Net Buy Asing Hari Ini - Investasi Kontan",1.0,ADRO,ihsg kuat brms bumi bmri net buy asing,,,,,,
192,"Harga Emas di Pegadaian, Siang Ini Senin 21 Agustus 2023, Cek Daftarnya di Sini - Investasi Kontan",0.0,ADRO,harga emas pegadaian siang senin agustus cek daftar,,,,,,
193,"IHSG Naik 0,07% ke 6.915 Pada Selasa (15/8), GOTO, PGAS, ADRO Jadi Top Gainers LQ45 - Investasi Kontan",1.0,ADRO,ihsg selasa goto pgas adro top gainers lq,,,,,,
194,Simak Rekomendasi Saham Golden Energy (GEMS) saat DSSA Jadi Pengendali - Investasi Kontan,0.0,ADRO,simak rekomendasi saham golden energy gems dssa kendali,,,,,,
195,Volume Produksi Batubara Adaro Energy (ADRO) Naik 19% Selama Semester I - Investasi Kontan,1.0,ADRO,volume produksi batubara adaro energy adro semester,,,,,,
196,Wijaya Karya (WIKA) Garap 23 Proyek Strategis Nasional pada Semester II - Investasi Kontan,1.0,ADRO,wijaya karya wika garap proyek strategis nasional semester ii,,,,,,
197,"Rekomendasi BRI Danareksa: Buy Saham HRUM, MAPI, ADRO, dan Sell MDKA, HMSP, BSDE - Investasi Kontan",0.0,ADRO,rekomendasi bri danareksa buy saham hrum papi adro sell mdka hmsp bsde,,,,,,
198,Adaro Energy Indonesia (ADRO) Bidik Produksi Batubara 64 Juta Ton Hingga Akhir 2023 - Investasi Kontan,0.0,ADRO,adaro energy indonesia adro bidik produksi batubara juta ton,,,,,,
199,"Kinerja Adaro Minerals (ADMR) Bakal Terdongkrak Aluminium, Simak Saran Analis - Investasi Kontan",1.0,ADRO,kinerja adaro minerals admr dongkrak aluminium simak saran analis,,,,,,
200,"Beda Resep BlackRock & Vanguard di Saham Batu Bara ADRO, ITMG, PTBA, dkk - Bisnis.com",2.0,,beda resep blackrock vanguard saham batu bara adro itmg ptba dkk,"Beda Resep BlackRock & Vanguard di Saham Batu Bara ADRO, ITMG, PTBA, dkk  Bisnis.com",2023-09-18,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vbWFya2V0LmJpc25pcy5jb20vcmVhZC8yMDIzMDkxOS8xOTIvMTY5NjIwOS9iZWRhLXJlc2VwLWJsYWNrcm9jay12YW5ndWFyZC1kaS1zYWhhbS1iYXR1LWJhcmEtYWRyby1pdG1nLXB0YmEtZGtr0gF2aHR0cHM6Ly9tLmJpc25pcy5jb20vYW1wL3JlYWQvMjAyMzA5MTkvMTkyLzE2OTYyMDkvYmVkYS1yZXNlcC1ibGFja3JvY2stdmFuZ3VhcmQtZGktc2FoYW0tYmF0dS1iYXJhLWFkcm8taXRtZy1wdGJhLWRraw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://market.bisnis.com', 'title': 'Bisnis.com'}","['resep', 'menyajikan', 'peristiwa', 'situs', 'konten', 'vanguard', 'visual', 'dkk', 'itmg', 'batu', 'mendalam', 'ptba', 'adro', 'premium', 'sederhana', 'bara', 'beda', 'lugas', 'blackrock', 'online']",Konten Premium adalah artikel yang menyajikan informasi dari fakta dan peristiwa yang diolah serta dipaparkan dengan cara kreatif dan lebih visual. Artikel ditulis dengan bahasa yang lebih sederhana dan lugas serta artikel yang lebih mendalam. Konten Premium juga dapat diakses dengan sistem berlangganan pada situs dalam jaringan (online).
201,"IHSG Naik Jelang Laporan Inflasi AS, Saham Tambang ADRO, AMMN, UNTR Cuan - Bisnis.com",2.0,,ihsg jelang lapor inflasi as saham tambang adro ammn untr cuan,"IHSG Naik Jelang Laporan Inflasi AS, Saham Tambang ADRO, AMMN, UNTR Cuan  Bisnis.com",2023-09-13,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vbWFya2V0LmJpc25pcy5jb20vcmVhZC8yMDIzMDkxMy83LzE2OTQ1NDIvaWhzZy1uYWlrLWplbGFuZy1sYXBvcmFuLWluZmxhc2ktYXMtc2FoYW0tdGFtYmFuZy1hZHJvLWFtbW4tdW50ci1jdWFu0gF2aHR0cHM6Ly9tLmJpc25pcy5jb20vYW1wL3JlYWQvMjAyMzA5MTMvNy8xNjk0NTQyL2loc2ctbmFpay1qZWxhbmctbGFwb3Jhbi1pbmZsYXNpLWFzLXNhaGFtLXRhbWJhbmctYWRyby1hbW1uLXVudHItY3Vhbg?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://market.bisnis.com', 'title': 'Bisnis.com'}","['tbk', 'menguat', 'level', 'yoy', 'jelang', '2023', 'cuan', 'ihsg', 'adro', 'tambang', 'ammn', 'inflasi', 'merah', 'untr', 'zona']","IHSG ditutup menguat tipis 0,02 persen ke level 6.935,47 pada perdagangan Rabu (13/9/2023) jelang laporan inflasi AS.

Smallest Font Largest Font

Bisnis.com, JAKARTA — Indeks Harga Saham Gabungan (IHSG) ditutup menguat 0,02 persen ke level 6.935,47 pada perdagangan Rabu (13/9/2023). IHSG ditutup menguat setelah sepanjang hari berada dalam zona merah dan menjelang laporan inflasi AS.

Berdasarkan data RTI pukul 16.00 WIB, IHSG menguat 1,5 poin dan sempat mencapai level terendah 6.903 sepanjang sesi perdagangan. Adapun level tertinggi IHSG hari ini berada di level 6.944.

Kapitalisasi pasar IHSG mencapai ke Rp10.292 triliun. Terdapat 234 saham menguat, 298 saham berakhir di zona merah, dan 221 saham stagnan.

Saham PT Sinergi Inti Andalan Tbk. (INET) menjadi saham top gainers hari ini dengan naik 34,44 persen ke level Rp242.

Sementara itu, saham berkapitalisasi pasar besar seperti PT Amman Mineral Internasional Tbk. (AMMN) ditutup menguat 0,43 persen ke level Rp5.825 hari ini. Saham AMMN ditutup menguat setelah diperdagangkan pada zona merah sepanjang sesi I.

Selain AMMN, saham tambang lainnya seperti UNTR dan ADRO juga naik masing-masing 0,37 persen dan 1,78 persen ke level Rp27.175 dan 2.860.

Adapun saham-saham dengan market cap besar lainnya seperti BBCA, BMRI, dan GOTO ditutup melemah hari ini. Saham BBCA turun 0,27 persen ke level Rp9.075 per saham.

Kemudian, saham BMRI merosot 0,43 persen ke level Rp5.850, dan saham GOTO turun 1,14 persen ke level Rp87 per saham hari ini.

Riset Pilarmas Investindo Sekuritas menyebutkan sentimen terhadap pergerakan IHSG hari ini datang dari sikap pelaku pasar yang khawatir mengenai risiko kenaikan inflasi akibat kenaikan harga minyak.

""Investor juga bersikap hati-hati menjelang laporan utama inflasi AS,"" tutur tim riset Pilarmas Sekuritas.

Sebelumnya, Head of Research Phintraco Sekuritas Valdy Kurniawan mengatakan pergerakan IHSG pekan ini dibayangi oleh antisipasi sejumlah data ekonomi penting.

Dari eksternal, inflasi AS diperkirakan naik ke 3,6 persen yoy di Agustus 2023 dari 3,2 persen yoy di Juli 2023. Kenaikan inflasi ini kembali memicu spekulasi kenaikan The Fed Rate di FOMC November 2023.

Terkait kebijakan moneter, The Fed dijadwalkan rilis hasil FOMC di 20 September 2023 dan ECB dijadwalkan merilis hasil pertemuan pada 14 September 2023.

Dari dalam negeri, pelaku pasar mengantisipasi penurunan nilai ekspor dan impor di Agustus 2023 yang diperkirakan lebih dalam dibanding penurunan di Juli 2023.

Cek Berita dan Artikel yang lain di Google News"
202,"Kabar September Ceria Batu Bara ADRO, BUMI dari China hingga Eropa - Bisnis.com",2.0,,kabar september ceria batu bara adro bumi china eropa,"Kabar September Ceria Batu Bara ADRO, BUMI dari China hingga Eropa  Bisnis.com",2023-09-08,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vbWFya2V0LmJpc25pcy5jb20vcmVhZC8yMDIzMDkwOC83LzE2OTI5MjIva2FiYXItc2VwdGVtYmVyLWNlcmlhLWJhdHUtYmFyYS1hZHJvLWJ1bWktZGFyaS1jaGluYS1oaW5nZ2EtZXJvcGHSAXJodHRwczovL20uYmlzbmlzLmNvbS9hbXAvcmVhZC8yMDIzMDkwOC83LzE2OTI5MjIva2FiYXItc2VwdGVtYmVyLWNlcmlhLWJhdHUtYmFyYS1hZHJvLWJ1bWktZGFyaS1jaGluYS1oaW5nZ2EtZXJvcGE?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://market.bisnis.com', 'title': 'Bisnis.com'}","['periode', 'segar', 'terkontraksi', 'sorotan', 'panda', 'ceria', 'batu', '2023', 'angin', 'adro', 'bara']","Sejumlah angin segar berhembus untuk sektor batu bara ADRO, BUMI dari China, India, hingga Eropa pada awal September 2023.

Bisnis.com, JAKARTA — Sektor batu bara ADRO, BUMI dkk mendapat hembusan angin segar dari China, India, hingga Eropa pada awal September 2023.

Perlambatan ekonomi China memang tengah menjadi sorotan. Kondisi itu telah berdampak terhadap kinerja sektor batu bara Negeri Panda yang terkontraksi untuk periode Januari 2023 hingga Juli 2023."
203,"Indeks Bisnis-27 Ditutup Merah, Saham ADRO, MTEL & PGAS Justru Pesta Cuan - Bisnis.com",2.0,,indeks bisnis tutup merah saham adro mtel pgas pesta cuan,"Indeks Bisnis-27 Ditutup Merah, Saham ADRO, MTEL & PGAS Justru Pesta Cuan  Bisnis.com",2023-09-06,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vbWFya2V0LmJpc25pcy5jb20vcmVhZC8yMDIzMDkwNi83LzE2OTIyMjcvaW5kZWtzLWJpc25pcy0yNy1kaXR1dHVwLW1lcmFoLXNhaGFtLWFkcm8tbXRlbC1wZ2FzLWp1c3RydS1wZXN0YS1jdWFu0gF2aHR0cHM6Ly9tLmJpc25pcy5jb20vYW1wL3JlYWQvMjAyMzA5MDYvNy8xNjkyMjI3L2luZGVrcy1iaXNuaXMtMjctZGl0dXR1cC1tZXJhaC1zYWhhbS1hZHJvLW10ZWwtcGdhcy1qdXN0cnUtcGVzdGEtY3Vhbg?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://market.bisnis.com', 'title': 'Bisnis.com'}","['tbk', 'menguat', 'level', 'pesta', 'melemah', 'pgas', 'cuan', 'mtel', 'bisnis27', 'adro', 'total', 'merah', 'zona']","Saham ADRO, MTEL, serta PGAS berhasil menguat saat Indeks Bisnis-27 tertahan di zona merah pada penutupan perdagangan hari ini.

Smallest Font Largest Font

Bisnis.com, JAKARTA – Indeks Bisnis-27 ditutup melemah pada Rabu (6/9/2023). Saham MAPI, BFIN, dan KLBF terkoreksi, sementara saham ADRO, MTEL, serta PGAS menguat.

Berdasarkan data Bursa Efek Indonesia, indeks hasil kerja sama Bursa dengan Bisnis Indonesia ini ditutup melemah 0,27 persen atau 1,65 poin menuju level 612,05.

Dari total 27 konstituen yang masuk dalam Indeks Bisnis-27, sebanyak 11 saham parkir di zona hijau, sementara 14 saham menurun, dan 2 saham jalan di tempat alias stagnan.

Pelemahan indeks dipimpin oleh saham PT Mitra Adiperkasa Tbk. (MAPI) yang turun 3,06 persen ke posisi Rp1.900 per saham, kemudian disusul PT BFI Finance Indonesia Tbk. (BFIN) yang melemah 2,09 persen menuju level Rp1.170.

Selain itu, saham PT Kalbe Farma Tbk. (KLBF) turun 1,69 persen ke posisi Rp1.740, diikuti saham PT Semen Indonesia (Persero) Tbk (SMGR) melemah 1,43 persen menuju Rp6.875 per saham, dan PT Astra International Tbk. (ASII) turun 1,14 persen ke Rp3.670.

Adapun saham yang meningkat pada penutupan perdagangan hari ini dipimpin oleh PT Adaro Energy Indonesia Tbk. (ADRO) yang menguat 4,74 persen ke level Rp2.870, disusul PT Dayamitra Telekomunikasi Tbk. (MTEL) sebesar 3,40 persen menuju Rp760 per saham.

Selanjutnya ada PT Perusahaan Gas Negara Tbk. (PGAS) yang mengalami kenaikan harga saham sebesar 2,96 persen menjadi Rp1.390 per saham, sementara saham PT AKR Corporindo Tbk. (AKRA) meningkat 2,05 persen ke level Rp1.495.

Di sisi lain, Indeks Harga Saham Gabungan (IHSG) pada hari ini ditutup menguat 0,06 persen atau 4,24 poin menuju level 6.995,95. Sebanyak 240 saham bertengger di zona hijau, 278 saham menurun, dan 241 saham stagnan. Total market cap tercatat Rp10.349,14 triliun.

Cek Berita dan Artikel yang lain di Google News"
204,"Pasar Batu Bara China Dongkrak ADRO, BSSR, HRUM Cs Periode 2023 - Bisnis.com",2.0,,pasar batu bara china dongkrak adro bssr hrum cs periode,"Pasar Batu Bara China Dongkrak ADRO, BSSR, HRUM Cs Periode 2023  Bisnis.com",2023-09-05,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vbWFya2V0LmJpc25pcy5jb20vcmVhZC8yMDIzMDkwNS83LzE2OTE2NDkvcGFzYXItYmF0dS1iYXJhLWNoaW5hLWRvbmdrcmFrLWFkcm8tYnNzci1ocnVtLWNzLXBlcmlvZGUtMjAyM9IBbmh0dHBzOi8vbS5iaXNuaXMuY29tL2FtcC9yZWFkLzIwMjMwOTA1LzcvMTY5MTY0OS9wYXNhci1iYXR1LWJhcmEtY2hpbmEtZG9uZ2tyYWstYWRyby1ic3NyLWhydW0tY3MtcGVyaW9kZS0yMDIz?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://market.bisnis.com', 'title': 'Bisnis.com'}","['cs', 'periode', 'produsen', 'dongkrak', 'batu', '2023', 'penjualan', 'adro', 'bssr', 'emiten', 'hrum', 'hitam', 'emas', 'bara']","Realisasi penjualan emiten batu bara Indonesia seperti ADRO dan BSSR ke China meroket secara tahunan pada periode berjalan 2023.

Bisnis.com, JAKARTA — Penjualan batu bara ke China menjadi salah satu penopang kinerja penjualan emiten produsen emas hitam Indonesia seperti ADRO hingga BSSR pada 2023.

Kontribusi China sebagai salah satu tujuan ekspor emas hitam Indonesia tidak dapat dipandang sebelah mata. Deretan emiten produsen batu bara kakap Tanah Air menikmati pertumbuhan penjualan signifikan ke Negeri Panda untuk periode Januari 2023 hingga Juni 2023."
205,"Ramalan Terbaru JP Morgan Dampak Kenaikan Harga Gas ke Saham Batu Bara ADRO, PTBA Cs - Bisnis.com",2.0,,ramal baru jp morgan dampak kenaikan harga gas saham batu bara adro ptba cs,"Ramalan Terbaru JP Morgan Dampak Kenaikan Harga Gas ke Saham Batu Bara ADRO, PTBA Cs  Bisnis.com",2023-08-30,https://news.google.com/rss/articles/CBMihQFodHRwczovL21hcmtldC5iaXNuaXMuY29tL3JlYWQvMjAyMzA4MzAvNy8xNjg5Njc2L3JhbWFsYW4tdGVyYmFydS1qcC1tb3JnYW4tZGFtcGFrLWtlbmFpa2FuLWhhcmdhLWdhcy1rZS1zYWhhbS1iYXR1LWJhcmEtYWRyby1wdGJhLWNz0gGEAWh0dHBzOi8vbS5iaXNuaXMuY29tL2FtcC9yZWFkLzIwMjMwODMwLzcvMTY4OTY3Ni9yYW1hbGFuLXRlcmJhcnUtanAtbW9yZ2FuLWRhbXBhay1rZW5haWthbi1oYXJnYS1nYXMta2Utc2FoYW0tYmF0dS1iYXJhLWFkcm8tcHRiYS1jcw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://market.bisnis.com', 'title': 'Bisnis.com'}","['cs', 'gas', 'ramalan', 'terbaru', 'volatilitas', 'jp', 'batu', 'ptba', 'sebulan', 'thailand', 'adro', 'morgan', 'bara', 'dampak']","JP Morgan memberikan pandangannya terkait dampak kenaikan harga gas baru-baru ini terhadap sektor batu bara ADRO hingga PTBA.

Bisnis.com, JAKARTA — Volatilitas kenaikan harga gas yang terjadi dalam sebulan terakhir digadang-gadang oleh J.P. Morgan turut berdampak terhadap perusahaan pertambangan batu bara seperti ADRO hingga PTBA.

Berdasarkan riset terbaru Tim ASEAN Energy & Thailand Infrastructure J.P. Morgan yang dikutip Rabu (30/8/2023), harga spot liquid natural gas (LNG) Asia telah naik sekitar 30 persen hingga 35 persen dengan volatilitas signifikan dalam sebulan terakhir."
206,"Indeks Bisnis-27 Dibuka Menguat, Saham ADRO, AMRT & JSMR Bertabur Cuan - Bisnis.com",2.0,,indeks bisnis buka kuat saham adro amrt jsmr tabur cuan,"Indeks Bisnis-27 Dibuka Menguat, Saham ADRO, AMRT & JSMR Bertabur Cuan  Bisnis.com",2023-08-29,https://news.google.com/rss/articles/CBMidGh0dHBzOi8vbWFya2V0LmJpc25pcy5jb20vcmVhZC8yMDIzMDgyOS83LzE2ODkyODQvaW5kZWtzLWJpc25pcy0yNy1kaWJ1a2EtbWVuZ3VhdC1zYWhhbS1hZHJvLWFtcnQtanNtci1iZXJ0YWJ1ci1jdWFu0gFzaHR0cHM6Ly9tLmJpc25pcy5jb20vYW1wL3JlYWQvMjAyMzA4MjkvNy8xNjg5Mjg0L2luZGVrcy1iaXNuaXMtMjctZGlidWthLW1lbmd1YXQtc2FoYW0tYWRyby1hbXJ0LWpzbXItYmVydGFidXItY3Vhbg?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://market.bisnis.com', 'title': 'Bisnis.com'}","['bertabur', 'tbk', 'menguat', 'level', 'poin', 'melemah', 'cuan', 'bisnis27', 'jsmr', 'amrt', 'adro', 'penguatan']","Indeks Bisnis-27 menguat 0,24 persen ke posisi 607,15 pada perdagangan hari ini, Selasa (29/8/2023) ditopang saham ADRO, AMRT, JSMR, hingga UNTR.

Smallest Font Largest Font

Bisnis.com, JAKARTA — Indeks Bisnis-27 kembali melanjutkan penguatan pada perdagangan hari ini, Selasa (29/8/2023) ditopang saham ADRO, AMRT, JSMR, hingga UNTR yang melaju di zona hijau.

Berdasarkan data Bursa Efek Indonesia (BEI), indeks hasil kerja sama Bursa dengan harian Bisnis Indonesia itu dibuka menguat 0,24 persen atau 1,47 poin menuju level 607,15.

Seiring dengan penguatan indeks, mayoritas saham penghuni Indeks Bisnis-27 berhasil dibuka menguat pada pagi ini. Tercatat ada 18 saham yang parkir di zona hijau.

Di sisi lain, 3 saham terpantau melemah dan 6 saham lainnya berada di posisi yang sama seperti perdagangan kemarin.

Penguatan indeks dipimpin oleh PT Adaro Energy Indonesia Tbk. (ADRO) yang konsisten berada di posisi teratas sejak penutupan perdagangan kemarin. Harga saham ADRO terpantau naik 1,49 persen atau 40 poin ke posisi Rp2.720 per lembar.

Posisi selanjutnya ditempati oleh PT Sumber Alfaria Trijaya Tbk. (AMRT) yang menyusul dengan kenaikan sebesar 1,39 persen atau 40 poin ke level Rp2.910 per saham. PT Jasa Marga (Persero) Tbk. (JSMR) mengikuti dengan peningkatan sebesar 1,36 persen atau 50 poin ke posisi Rp3.740.

Selanjutnya ada PT United Tractors Tbk. (UNTR) dan PT Mitra Keluarga Karyasehat Tbk. (MIKA) yang harga sahamnya terapresiasi masing-masing 0,76 persen dan 0,71 persen.

Sementara itu, saham yang menurun pada pembukaan perdagangan hari ini dipimpin oleh PT Mitra Adiperkasa Tbk. (MAPI). Saham MAPI mengalami penurunan 1 persen atau 20 poin ke posisi Rp1.990 per lembar.

Disusul oleh PT Tower Bersama Infrastructure Tbk. (TBIG) yang melemah 0,95 persen atau 20 poin ke posisi Rp2.080 dan PT AKR Corporindo Tbk. (AKRA) yang mencatat penurunan sebesar 0,38 persen atau 5 poin ke level Rp1.320.

Beberapa saham yang berada di posisi yang sama seperti sebelumnya atau stagnan adalah BMRI, MTEL, BBRI, TLKM, BBNI, serta ASII.

Seiring dengan menguatnya Indeks Bisnis-27, Indeks Harga Saham Gabungan (IHSG) dibuka menguat 0,27 persen menuju 6.940,53 pada perdagangan Selasa (29/8/2023). Indeks komposit sempat mencapai level tertinggi di 6.950,72 dan level terendah di 6.932,71 sesaat setelah pembukaan.

Sebanyak 219 emiten berhasil mencatat penguatan pada awal perdagangan pagi ini, sedangkan 97 emiten lainnya melemah, dan 235 berada di posisi yang sama seperti sebelumnya.

Cek Berita dan Artikel yang lain di Google News"
